country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Lower-middle-income countries,1949,713490941.0,2.596,0.004,95.518,7.952,9.081,1139.33,14.114,1.254,1.749,2.707,,0.147,0.227,,73.726,0.113,,,,26.789,2687.925,38038.191,2234.275,0.0,11.555,84821.922,415.306,,,0.0,0.0,1.506,0.002,0.379,3.132,2049.552,3.147,657.841,0.922,169.264,0.237,17.69,0.027,,,,4.461,1.835,10.668,2.078,3.22,1.19,5.971,1.152,,0.256,20.4,1.576,,,0.501,37.427,1.367,,11.624,0.016,0.027,0.046,0.003,2234.669,270.423,,
Lower-middle-income countries,1950,710725065.0,3.13,0.005,126.66,31.142,32.603,2293.454,1154.124,101.299,3.539,3.197,,0.195,0.177,,79.504,0.123,,,,29.919,2814.585,40331.645,2313.778,0.0,13.509,87102.727,457.378,,,0.0,0.0,1.953,0.003,0.441,3.37,2280.797,3.519,678.064,0.954,172.513,0.243,42.073,0.065,,,,4.679,2.136,18.896,2.048,3.329,1.215,6.213,1.169,0.0,0.278,20.641,1.639,,0.0,0.553,36.745,2.715,,11.692,0.016,0.028,0.048,0.003,2395.188,313.121,,
Lower-middle-income countries,1951,726052360.0,3.756,0.006,134.159,7.499,5.921,2416.833,123.38,5.38,3.65,3.248,,0.203,0.18,,83.057,0.125,,,,33.675,2948.744,42748.477,2396.835,0.0,15.619,89504.984,502.615,,,0.0,0.0,2.11,0.003,0.449,3.455,2402.261,3.628,696.641,0.959,173.193,0.239,45.237,0.068,,,,4.957,2.102,18.675,2.033,3.456,1.238,6.457,1.187,0.0,0.296,20.885,1.697,,0.0,0.507,36.621,2.633,,11.756,0.017,0.029,0.049,0.003,2508.487,326.012,,
Lower-middle-income countries,1952,742174621.0,4.01,0.006,144.217,10.058,7.497,2516.603,99.769,4.128,3.716,3.274,,0.213,0.188,,89.105,0.132,,,,37.685,3092.961,45265.082,2485.941,0.0,17.735,92004.562,551.6,,,0.0,0.0,2.117,0.003,0.461,3.482,2499.58,3.691,716.204,0.965,172.691,0.233,48.985,0.072,,,,4.966,2.23,19.44,2.21,3.571,1.265,6.706,1.207,0.0,0.31,21.149,1.755,,0.0,0.473,38.585,2.695,,11.824,0.017,0.029,0.05,0.003,2584.594,341.804,,
Lower-middle-income countries,1953,758887343.0,4.495,0.006,148.491,4.274,2.963,2648.983,132.38,5.26,3.824,3.276,,0.214,0.184,,89.971,0.13,,,,42.18,3241.452,47914.066,2575.911,0.0,19.971,94635.711,603.39,,,0.0,0.0,2.236,0.003,0.463,3.536,2631.149,3.798,736.048,0.97,171.309,0.226,51.789,0.075,,,,5.02,2.233,20.007,2.215,3.684,1.29,6.962,1.226,0.0,0.322,21.429,1.808,,0.0,0.471,39.932,2.674,,11.898,0.018,0.03,0.052,0.004,2683.301,351.434,,
Lower-middle-income countries,1954,776342833.0,5.255,0.007,159.141,10.65,7.172,2791.75,142.767,5.39,3.938,3.311,,0.224,0.189,,93.071,0.131,,,,47.435,3400.594,50705.812,2668.982,0.0,22.392,97401.969,661.784,,,0.0,0.0,2.421,0.003,0.477,3.606,2766.256,3.902,759.649,0.978,169.352,0.218,58.395,0.082,,,,5.41,2.344,20.274,2.295,3.819,1.318,7.223,1.247,0.0,0.334,21.712,1.868,,0.0,0.483,39.629,2.844,,11.975,0.018,0.031,0.053,0.004,2799.377,370.521,,
Lower-middle-income countries,1955,794696650.0,5.77,0.008,174.096,14.955,9.397,2989.028,197.278,7.066,4.117,3.454,,0.24,0.201,,98.756,0.136,,,,53.205,3574.69,53694.84,2767.738,0.0,25.314,100233.922,728.433,,,0.0,0.0,2.922,0.004,0.495,3.619,2831.946,3.901,783.696,0.986,167.121,0.21,66.649,0.092,,,,5.371,2.339,20.519,2.251,3.943,1.347,7.493,1.267,0.0,0.349,21.994,1.931,,0.0,0.534,39.757,2.9,,12.045,0.019,0.032,0.055,0.004,2876.029,393.658,,
Lower-middle-income countries,1956,813718808.0,6.13,0.008,182.59,8.494,4.879,3089.796,100.767,3.371,4.154,3.406,,0.245,0.201,,102.058,0.137,,,,59.335,3757.281,56784.637,2869.796,0.0,29.34,103156.5,798.809,,,0.0,0.0,4.027,0.005,0.506,3.642,2922.583,3.93,809.732,0.995,164.919,0.203,70.377,0.095,,,,5.262,2.304,20.401,2.214,4.048,1.374,7.76,1.286,0.0,0.375,22.283,1.986,,0.0,0.686,40.482,2.817,,12.114,0.02,0.033,0.056,0.004,2963.406,411.597,,
Lower-middle-income countries,1957,833155280.0,6.907,0.009,201.294,18.704,10.243,3202.207,112.411,3.638,4.203,3.495,,0.264,0.22,,110.534,0.145,,,,66.242,3958.574,59986.844,2980.33,0.0,35.231,106173.578,876.772,,,0.0,0.0,5.89,0.008,0.528,3.671,3017.078,3.96,836.898,1.004,163.049,0.196,77.963,0.102,,,,5.641,2.459,20.647,2.356,4.171,1.406,8.028,1.308,0.0,0.415,22.577,2.047,,0.0,0.911,41.197,2.986,,12.185,0.02,0.034,0.058,0.004,3058.291,440.117,,
Lower-middle-income countries,1958,853228141.0,7.598,0.01,213.783,12.489,6.204,3298.37,96.163,3.003,4.226,3.445,,0.274,0.223,,114.304,0.146,,,,73.84,4172.357,63285.215,3094.634,0.0,43.267,109276.016,960.616,,,0.0,0.0,8.037,0.01,0.543,3.685,3102.436,3.975,865.878,1.015,161.814,0.19,83.844,0.107,,,,5.858,2.54,21.132,2.4,4.298,1.439,8.296,1.331,0.0,0.471,22.887,2.109,,0.0,1.139,43.141,3.084,,12.259,0.021,0.035,0.06,0.004,3143.729,463.445,,
Lower-middle-income countries,1959,874216912.0,8.552,0.011,223.939,10.156,4.75,3488.796,190.426,5.773,4.361,3.527,,0.28,0.226,,119.051,0.149,,,,82.392,4396.296,66774.016,3213.685,0.0,52.927,112560.516,1047.293,,,0.0,0.0,9.659,0.012,0.553,3.786,3284.501,4.105,895.058,1.024,161.517,0.185,86.677,0.108,,,,5.888,2.529,21.019,2.403,4.422,1.471,8.567,1.353,0.0,0.532,23.199,2.162,,0.0,1.274,42.415,2.992,,12.33,0.022,0.036,0.062,0.004,3309.821,483.811,,
Lower-middle-income countries,1960,895787714.0,9.681,0.012,244.978,21.039,9.395,2644.169,-844.627,-24.21,3.224,2.534,,0.299,0.235,,128.595,0.157,,,,92.073,4641.274,69418.18,3342.28,0.0,64.642,114972.609,1142.279,,,0.0,0.0,11.715,0.014,0.579,3.266,2412.088,2.941,928.557,1.037,162.46,0.181,94.987,0.116,,,,6.151,2.61,16.431,2.493,4.557,1.506,8.726,1.377,0.0,0.6,23.373,2.215,,0.0,1.404,35.969,3.044,,12.371,0.023,0.037,0.063,0.004,2925.417,518.485,,
Lower-middle-income countries,1961,917845813.0,10.31,0.012,258.04,13.062,5.332,2483.087,-161.083,-6.092,2.953,2.293,,0.307,0.238,,133.123,0.158,,,,102.383,4899.314,71901.266,3475.403,0.0,78.749,117211.812,1242.779,,,0.0,0.0,14.107,0.017,0.6,3.128,2239.214,2.663,940.368,1.025,173.534,0.189,100.5,0.12,,,,6.281,2.741,15.294,2.693,4.686,1.542,8.857,1.404,0.0,0.675,23.502,2.265,,0.0,1.599,32.831,3.036,,12.403,0.023,0.037,0.065,0.004,2870.631,550.743,,
Lower-middle-income countries,1962,940368338.0,11.004,0.013,280.073,22.033,8.539,2202.843,-280.243,-11.286,2.556,1.961,,0.325,0.249,,142.453,0.165,,,,113.387,5179.387,74104.109,3617.856,0.044,95.139,119148.336,1352.961,,,0.044,0.0,16.39,0.019,0.62,2.943,1936.523,2.247,958.232,1.019,176.062,0.187,110.181,0.128,,,,6.239,2.873,13.701,2.891,4.802,1.582,8.951,1.433,0.004,0.753,23.591,2.315,,0.051,1.694,30.589,3.096,,12.426,0.024,0.038,0.067,0.004,2767.842,583.448,,
Lower-middle-income countries,1963,963442648.0,11.861,0.013,303.295,23.223,8.292,2121.734,-81.109,-3.682,2.401,1.789,,0.343,0.256,,149.057,0.169,,,,125.248,5482.682,76225.844,3766.913,1.326,114.472,120980.617,1474.724,,,1.282,0.001,19.332,0.022,0.645,2.895,1832.28,2.074,976.674,1.014,179.4,0.186,121.763,0.138,,,,6.377,2.954,12.915,2.919,4.917,1.624,9.028,1.462,0.106,0.837,23.665,2.369,,1.417,1.847,29.739,3.2,,12.444,0.025,0.039,0.068,0.004,2789.547,621.816,,
Lower-middle-income countries,1964,987059964.0,12.746,0.014,316.771,13.476,4.443,1997.351,-124.383,-5.862,2.205,1.585,,0.35,0.251,,145.732,0.161,,,,137.994,5799.454,78223.195,3912.644,3.837,137.217,122672.859,1607.761,,,2.51,0.003,22.745,0.025,0.671,2.807,1692.237,1.868,1018.736,1.032,184.388,0.187,133.037,0.147,,,,6.183,2.926,11.972,2.796,5.012,1.664,9.085,1.489,0.282,0.925,23.724,2.423,,2.226,1.973,28.884,3.241,,12.462,0.026,0.04,0.07,0.004,2771.056,662.442,,
Lower-middle-income countries,1965,1010777610.0,13.995,0.015,347.33,30.559,9.647,1792.413,-204.938,-10.26,1.931,1.415,1.962,0.374,0.274,0.38,156.83,0.169,,,,151.989,6146.784,80015.609,4069.474,9.602,163.141,124129.727,1752.578,,925.798,5.765,0.006,25.924,0.028,0.719,2.689,1456.872,1.57,1051.254,1.04,187.713,0.186,144.817,0.156,,,1035.645,6.466,3.071,10.584,2.965,5.118,1.708,9.114,1.518,0.644,1.016,23.748,2.477,,4.42,2.107,25.899,3.284,,12.469,0.027,0.04,0.072,0.004,2717.845,726.557,,
Lower-middle-income countries,1966,1034514549.0,14.738,0.016,369.375,22.045,6.347,1842.856,50.443,2.814,1.939,1.428,1.895,0.389,0.286,0.38,158.252,0.167,,,,166.727,6516.16,81858.461,4227.726,15.704,191.523,125615.945,1914.48,,968.04,6.102,0.006,28.382,0.03,0.755,2.708,1486.216,1.564,1090.332,1.054,192.766,0.186,161.902,0.17,,,1108.158,6.325,3.114,10.786,2.958,5.206,1.753,9.146,1.546,0.96,1.101,23.794,2.535,,4.221,2.118,28.456,3.402,,12.482,0.028,0.041,0.073,0.005,2801.27,780.931,,
Lower-middle-income countries,1967,1058899635.0,15.528,0.016,374.244,4.869,1.318,1758.893,-83.963,-4.556,1.807,1.315,1.734,0.385,0.28,0.369,158.993,0.163,,,,182.255,6890.404,83617.359,4386.719,22.032,222.153,127013.555,2077.245,,989.44,6.328,0.007,30.63,0.031,0.779,2.679,1397.61,1.436,1142.608,1.079,199.964,0.189,162.765,0.167,,,1159.193,6.473,3.058,9.972,3.022,5.294,1.795,9.162,1.574,1.206,1.18,23.815,2.577,,3.317,2.137,25.878,3.207,,12.506,0.029,0.042,0.075,0.005,2837.137,824.76,,
Lower-middle-income countries,1968,1083851843.0,16.476,0.017,398.79,24.545,6.559,1549.934,-208.959,-11.88,1.555,1.119,1.414,0.4,0.288,0.364,163.288,0.164,,,,198.731,7289.193,85167.289,4550.008,26.209,254.767,128178.094,2259.479,,1046.448,4.177,0.004,32.614,0.033,0.741,2.517,1164.536,1.169,1107.334,1.022,206.663,0.191,182.234,0.183,,,1254.985,6.454,3.09,8.499,3.07,5.374,1.837,9.149,1.602,1.291,1.249,23.796,2.624,,2.05,2.091,21.839,3.296,,12.5,0.03,0.042,0.077,0.005,2727.953,803.157,,
Lower-middle-income countries,1969,1109131506.0,18.172,0.018,417.57,18.78,4.709,2304.231,754.297,48.666,2.258,1.561,1.952,0.409,0.283,0.354,162.575,0.159,,,,216.903,7706.763,87471.523,4712.582,37.321,290.054,130086.023,2449.902,,1103.592,11.112,0.011,35.287,0.035,0.752,2.929,1907.939,1.87,1125.985,1.015,213.449,0.192,190.424,0.187,,,1355.0,6.715,3.034,11.758,2.946,5.466,1.877,9.203,1.627,1.641,1.312,23.891,2.66,,4.554,2.065,32.693,3.185,,12.514,0.031,0.043,0.079,0.005,3248.854,834.487,,
Lower-middle-income countries,1970,1135199288.0,18.452,0.018,446.662,29.092,6.967,1905.226,-399.004,-17.316,1.823,1.21,1.594,0.427,0.284,0.374,165.001,0.158,,,,235.355,8153.425,89376.75,4877.583,59.449,323.296,131549.25,2657.743,,1112.517,22.128,0.021,33.242,0.032,0.799,2.708,1463.232,1.4,1190.169,1.048,231.347,0.204,207.84,0.199,,,1398.141,6.401,2.998,9.252,2.896,5.529,1.916,9.204,1.652,2.33,1.353,23.91,2.687,,7.967,1.856,25.697,3.057,,12.513,0.032,0.044,0.081,0.005,3073.798,907.284,,
Lower-middle-income countries,1971,1161124061.0,20.138,0.019,476.588,29.926,6.7,1849.526,-55.701,-2.924,1.73,1.145,1.498,0.446,0.295,0.386,167.416,0.157,,,,255.492,8630.013,91226.273,5044.999,92.802,359.34,132927.125,2877.38,,1132.887,33.353,0.031,36.044,0.034,0.812,2.585,1377.855,1.289,1179.962,1.016,217.429,0.187,219.637,0.205,,,1456.278,6.644,3.074,8.969,2.937,5.603,1.957,9.199,1.676,3.23,1.391,23.938,2.712,,10.376,1.864,26.921,3.05,,12.503,0.033,0.044,0.083,0.005,3001.292,943.363,,
Lower-middle-income countries,1972,1187788682.0,20.921,0.019,504.438,27.85,5.844,1951.881,102.356,5.534,1.784,1.191,1.514,0.461,0.308,0.391,171.963,0.157,,,,276.414,9134.45,93178.156,5216.962,133.34,398.298,134380.969,3109.437,,1170.752,40.538,0.037,38.958,0.036,0.846,2.578,1453.857,1.329,1214.169,1.022,223.834,0.188,232.057,0.212,,,1539.71,6.511,3.109,9.03,3.022,5.663,1.998,9.195,1.701,4.141,1.429,23.967,2.731,,11.686,1.898,26.97,2.988,,12.489,0.034,0.045,0.085,0.005,3062.464,1005.188,,
Lower-middle-income countries,1973,1216172740.0,21.503,0.019,537.119,32.682,6.479,1971.386,19.505,0.999,1.758,1.054,1.48,0.479,0.287,0.403,178.343,0.159,,,,297.917,9671.57,95149.539,5395.305,182.019,439.807,135820.422,3356.521,,1212.085,48.679,0.043,41.509,0.037,0.878,2.592,1439.456,1.284,1256.306,1.033,231.942,0.191,247.085,0.22,,,1632.138,6.319,3.144,8.829,3.042,5.706,2.039,9.188,1.726,5.025,1.462,23.999,2.749,,12.104,1.883,27.449,3.004,,12.478,0.036,0.046,0.087,0.005,3152.439,1068.239,,
Lower-middle-income countries,1974,1245526116.0,21.369,0.019,560.37,23.25,4.329,2001.429,30.043,1.524,1.742,1.125,1.454,0.488,0.315,0.407,187.571,0.163,,,,319.287,10231.94,97150.969,5582.876,243.895,484.295,137268.188,3601.587,,1243.489,61.876,0.054,44.488,0.039,0.897,2.577,1447.756,1.26,1278.588,1.027,226.859,0.182,245.065,0.213,,,1714.403,6.271,3.294,9.036,3.2,5.74,2.083,9.184,1.753,6.076,1.497,24.037,2.766,,15.81,1.969,28.175,3.023,,12.473,0.037,0.047,0.089,0.005,3210.104,1117.294,,
Lower-middle-income countries,1975,1275969747.0,22.778,0.019,580.2,19.83,3.539,2000.724,-0.705,-0.035,1.699,1.078,1.351,0.493,0.313,0.392,208.214,0.177,,,,342.064,10812.141,99151.695,5791.09,290.791,531.882,138694.516,3856.313,,1329.372,46.895,0.04,47.587,0.04,0.873,2.547,1426.325,1.211,1270.646,0.996,243.052,0.19,254.727,0.216,,,1876.453,6.699,3.402,9.048,3.45,5.795,2.127,9.182,1.785,6.684,1.537,24.073,2.79,,13.927,2.109,28.192,3.169,,12.465,0.038,0.048,0.091,0.005,3249.768,1113.776,,
Lower-middle-income countries,1976,1307169363.0,23.581,0.02,603.37,23.17,3.993,2020.826,20.102,1.005,1.675,1.043,1.315,0.5,0.312,0.393,216.767,0.18,,,,365.646,11415.51,101172.516,6007.856,343.232,584.977,140116.641,4113.799,,1373.873,52.441,0.043,53.095,0.044,0.895,2.535,1422.128,1.179,1302.885,0.997,243.03,0.186,257.486,0.213,,,1985.181,6.62,3.354,8.758,3.462,5.842,2.169,9.173,1.817,7.232,1.582,24.107,2.803,,13.262,2.224,27.972,3.015,,12.455,0.039,0.048,0.093,0.006,3313.25,1169.75,,
Lower-middle-income countries,1977,1339194344.0,23.795,0.019,626.649,23.279,3.858,2216.566,195.74,9.686,1.792,1.076,1.354,0.507,0.304,0.383,225.801,0.183,,,,389.44,12042.159,103389.086,6233.658,387.602,648.703,141713.047,4382.756,,1447.93,44.37,0.036,63.726,0.052,0.898,2.541,1596.418,1.291,1331.985,0.995,256.56,0.192,268.956,0.217,,,2142.03,6.381,3.388,9.231,3.521,5.873,2.21,9.174,1.849,7.559,1.645,24.153,2.816,,11.631,2.61,28.953,3.043,,12.444,0.04,0.049,0.095,0.006,3403.312,1202.335,,
Lower-middle-income countries,1978,1371695645.0,23.748,0.019,643.165,16.516,2.636,1951.515,-265.051,-11.958,1.54,0.905,1.141,0.508,0.298,0.376,221.802,0.175,,,,413.188,12685.324,105340.602,6455.459,431.8,713.709,143027.734,4671.167,,1471.97,44.198,0.035,65.006,0.051,0.885,2.42,1314.67,1.037,1342.276,0.979,265.801,0.194,288.411,0.228,,,2229.938,5.966,3.373,7.971,3.401,5.878,2.25,9.148,1.879,7.826,1.7,24.154,2.835,,11.327,2.548,24.287,3.15,,12.422,0.041,0.05,0.097,0.006,3319.637,1214.358,,
Lower-middle-income countries,1979,1405616753.0,23.43,0.018,691.671,48.506,7.542,1848.117,-103.398,-5.298,1.423,0.857,1.015,0.532,0.321,0.38,228.515,0.176,,,,436.618,13376.994,107188.719,6683.974,493.878,782.409,144189.297,4980.115,,1550.958,62.078,0.048,68.7,0.053,0.928,2.39,1161.572,0.894,1398.748,0.995,279.793,0.199,308.948,0.238,,,2406.619,5.801,3.527,7.607,3.346,5.874,2.293,9.117,1.907,8.402,1.752,24.159,2.861,,17.236,2.554,24.784,3.331,,12.408,0.042,0.051,0.099,0.006,3359.784,1304.79,,
Lower-middle-income countries,1980,1442021896.0,24.11,0.018,721.831,30.16,4.36,1843.889,-4.228,-0.229,1.383,0.752,0.757,0.541,0.294,0.296,247.351,0.186,,,,460.728,14098.826,109032.602,6931.324,544.644,852.589,145316.453,5309.54,,1564.934,50.766,0.038,70.181,0.053,0.923,2.344,1127.156,0.845,1394.823,0.967,280.12,0.194,329.424,0.247,,,2489.239,5.934,3.704,7.54,3.529,5.877,2.338,9.084,1.939,8.793,1.798,24.147,2.901,,16.042,2.544,22.69,3.681,,12.393,0.043,0.051,0.101,0.006,3380.397,1330.983,,
Lower-middle-income countries,1981,1480252120.0,26.223,0.019,749.747,27.916,3.867,1938.979,95.09,5.157,1.417,0.76,0.732,0.548,0.294,0.283,259.483,0.19,,,,486.951,14848.573,110971.586,7190.808,583.26,934.452,146510.031,5653.103,,1655.541,38.615,0.028,81.863,0.06,0.899,2.301,1193.581,0.872,1368.956,0.925,280.685,0.19,343.563,0.251,,,2701.483,6.454,3.941,8.129,3.713,5.905,2.387,9.066,1.973,9.069,1.861,24.151,2.951,,16.281,2.929,24.712,4.019,,12.382,0.044,0.052,0.103,0.006,3406.082,1331.173,,
Lower-middle-income countries,1982,1519038805.0,27.463,0.02,774.085,24.338,3.246,1733.088,-205.892,-10.619,1.234,0.655,0.644,0.551,0.293,0.288,264.683,0.188,,,,514.414,15622.658,112704.672,7455.49,617.328,1021.857,147473.422,6013.569,,1690.823,34.068,0.024,87.405,0.062,0.9,2.229,963.379,0.686,1384.525,0.911,295.89,0.195,360.466,0.257,,,2829.515,6.793,4.102,7.402,3.722,5.947,2.438,9.035,2.007,9.259,1.93,24.129,3.009,,14.461,3.199,21.203,4.321,,12.371,0.045,0.053,0.105,0.006,3385.846,1366.873,,
Lower-middle-income countries,1983,1557936668.0,30.741,0.021,807.857,33.772,4.363,2011.404,278.316,16.059,1.396,0.724,0.717,0.561,0.291,0.288,284.624,0.198,,,,545.155,16430.516,114716.078,7740.114,651.74,1108.587,148681.781,6384.919,,1779.491,34.412,0.024,86.73,0.06,0.908,2.299,1208.366,0.839,1414.284,0.908,307.423,0.197,371.35,0.258,,,3051.832,7.435,4.254,8.46,3.9,6.015,2.49,9.024,2.043,9.473,1.99,24.138,3.068,,16.168,3.141,25.253,4.497,,12.373,0.046,0.054,0.107,0.006,3581.456,1414.56,,
Lower-middle-income countries,1984,1597489670.0,31.916,0.022,831.23,23.373,2.893,2084.437,73.033,3.631,1.411,0.731,0.707,0.563,0.291,0.282,282.59,0.191,,,,577.071,17261.746,116800.508,8022.704,689.123,1201.924,149940.297,6770.922,,1827.651,37.383,0.025,93.337,0.063,0.919,2.325,1258.511,0.852,1440.695,0.902,304.567,0.191,386.003,0.261,,,3211.243,7.577,4.231,8.243,3.693,6.084,2.54,9.009,2.076,9.752,2.047,24.122,3.128,,20.018,3.099,22.318,4.637,,12.368,0.047,0.055,0.109,0.007,3714.487,1467.703,,
Lower-middle-income countries,1985,1637845268.0,33.508,0.022,887.5,56.27,6.769,2061.198,-23.239,-1.115,1.361,0.695,0.58,0.586,0.299,0.25,311.825,0.206,,,,610.579,18149.244,118861.711,8334.528,728.024,1307.661,151118.75,7168.452,,3678.522,38.901,0.026,105.737,0.07,0.948,2.351,1178.46,0.778,1481.172,0.904,312.324,0.191,397.53,0.262,,,6620.628,7.87,4.369,8.051,3.802,6.161,2.593,8.99,2.112,10.043,2.114,24.106,3.189,,21.369,3.387,22.273,4.776,,12.369,0.048,0.056,0.111,0.007,3850.932,1552.554,,
Lower-middle-income countries,1986,1678895746.0,36.565,0.024,927.634,40.134,4.522,2042.746,-18.452,-0.895,1.315,0.665,0.551,0.597,0.302,0.25,337.184,0.217,,,,647.144,19076.879,120904.461,8671.713,765.548,1413.933,152240.375,7578.541,,3659.656,37.524,0.024,106.271,0.068,0.962,2.335,1121.622,0.722,1516.117,0.903,325.912,0.194,410.089,0.264,,,6745.482,8.266,4.5,7.814,4.052,6.251,2.648,8.967,2.152,10.319,2.179,24.073,3.248,,22.027,3.488,20.293,4.784,,12.371,0.049,0.057,0.113,0.007,3921.023,1614.331,,
Lower-middle-income countries,1987,1720355184.0,38.568,0.024,964.803,37.169,4.007,2051.461,8.716,0.427,1.289,0.647,0.522,0.606,0.304,0.245,360.03,0.226,,,,685.713,20041.684,122955.922,9031.742,801.901,1535.491,153333.359,7986.836,,3741.255,36.352,0.023,121.558,0.076,0.969,2.324,1092.998,0.687,1537.311,0.894,335.378,0.195,408.295,0.256,,,7059.47,8.402,4.54,7.715,4.187,6.342,2.702,8.943,2.194,10.575,2.251,24.042,3.3,,22.211,3.674,20.469,4.723,,12.368,0.05,0.058,0.115,0.007,3998.115,1667.106,,
Lower-middle-income countries,1988,1762049364.0,41.477,0.025,1030.315,65.512,6.79,2201.146,149.684,7.296,1.35,0.647,0.528,0.632,0.303,0.247,384.014,0.235,,,,727.19,21071.996,125157.062,9415.757,845.843,1665.477,154508.766,8417.73,,3783.122,43.942,0.027,129.987,0.08,1.002,2.359,1175.401,0.721,1580.017,0.897,339.278,0.193,430.895,0.264,,,7304.971,8.589,4.665,8.076,4.318,6.438,2.759,8.926,2.239,10.887,2.324,24.032,3.354,,23.571,3.749,22.731,4.808,,12.381,0.051,0.059,0.117,0.007,4157.342,1766.027,,
Lower-middle-income countries,1989,1803962539.0,45.154,0.027,1057.32,27.005,2.621,2032.704,-168.441,-7.652,1.217,0.571,0.455,0.633,0.297,0.237,400.651,0.24,,,,772.343,22129.318,127189.773,9816.408,863.572,1807.747,155492.734,8869.246,,3793.942,17.729,0.011,142.269,0.085,1.018,2.292,983.957,0.589,1640.884,0.91,349.6,0.194,451.516,0.27,,,7494.058,9.155,4.723,7.435,4.506,6.552,2.815,8.898,2.286,10.902,2.4,24.0,3.41,,11.682,3.907,19.864,4.952,,12.4,0.053,0.06,0.119,0.007,4133.782,1836.951,,
Lower-middle-income countries,1990,1846874918.0,48.701,0.028,1105.813,48.493,4.586,2123.65,90.946,4.474,1.241,0.572,0.453,0.646,0.298,0.236,430.992,0.252,1033.38,0.604,0.278,821.044,23235.129,129313.422,10247.4,881.849,1957.766,156518.75,9327.071,,4102.274,18.277,0.011,150.019,0.088,1.01,2.29,1026.014,0.6,1647.183,0.892,370.967,0.201,457.825,0.268,,,8289.273,9.851,4.865,7.665,4.952,6.685,2.872,8.874,2.339,10.781,2.474,23.974,3.463,,7.062,3.941,20.617,4.953,,12.411,0.054,0.061,0.122,0.007,4230.118,1865.219,-72.432,-6.55
Lower-middle-income countries,1991,1889866470.0,53.283,0.03,1148.454,42.641,3.856,2216.217,92.567,4.359,1.265,0.582,0.457,0.656,0.302,0.237,455.304,0.26,1049.323,0.599,0.276,874.327,24383.584,131529.641,10702.703,898.459,2114.678,157591.781,9793.416,,4014.684,16.61,0.009,156.912,0.09,1.023,2.289,1073.034,0.613,1675.648,0.887,376.884,0.199,466.345,0.266,,,8294.602,10.483,4.953,7.871,5.284,6.836,2.93,8.855,2.396,10.628,2.548,23.956,3.51,,6.061,4.057,21.59,4.806,,12.431,0.055,0.062,0.124,0.008,4326.227,1932.738,-99.131,-8.632
Lower-middle-income countries,1992,1932221470.0,55.651,0.031,1215.578,67.124,5.845,2446.866,230.649,10.407,1.365,0.622,0.47,0.678,0.309,0.234,473.506,0.264,1151.323,0.642,0.293,929.978,25599.162,133976.5,11176.21,909.301,2293.441,158828.969,10290.232,,3830.2,10.842,0.006,178.763,0.1,1.049,2.319,1237.188,0.69,1703.993,0.882,385.278,0.199,496.816,0.277,,,8082.579,10.513,5.396,8.806,5.63,6.982,2.995,8.854,2.456,10.457,2.639,23.953,3.57,,4.485,4.558,23.53,5.395,,12.461,0.056,0.063,0.126,0.008,4480.375,2026.681,-64.256,-5.286
Lower-middle-income countries,1993,1973882130.0,57.203,0.031,1263.826,48.247,3.969,2499.118,52.252,2.135,1.363,0.611,0.465,0.689,0.309,0.235,490.455,0.268,1158.559,0.632,0.283,987.181,26862.986,136475.625,11666.665,920.351,2481.259,160070.266,10807.531,,3639.668,11.051,0.006,187.818,0.102,1.059,2.291,1241.302,0.677,1726.872,0.875,392.473,0.199,517.299,0.282,,,7838.917,10.359,5.554,9.012,5.763,7.116,3.062,8.857,2.516,10.307,2.729,23.96,3.633,,4.727,4.666,24.957,5.612,,12.491,0.057,0.064,0.129,0.008,4521.389,2090.117,-105.267,-8.329
